Date,Radial Distance from Sun(AU),Electronic Box Temperature(DegC),Out Board Sensor Temperature(DegC),In Board Sensor Temperature(DegC),Search Coil Magnetometers Temperature(DegC),Solar Array Angle(Deg),High Gain Antenna azimuth(Deg),High Gain Antenna Elevation(Deg),IBS_R,IBS_T,IBS_N,IBS_time,OBS_R,OBS_T,OBS_N
2022-12-24,0.796498421151958,3.59098201454219,-86.351535700818,-73.4896437971423,-112.801078041412,-0.0181490043488282,91.0585464299065,-78.1577844756579,0.079270303371453,0.0430275367426203,0.1171407731700738,389.0,-0.1253418627051855,0.0850732981946843,0.1128315227802146
2022-12-25,0.804238600988288,3.59379190048195,-86.3417577340156,-73.4693596891131,-112.843555854209,-0.0181490043488282,91.0977195564888,-78.1674275535972,0.090093030818447,0.0456271784890074,0.0881421423110366,389.0,-0.1188245480184791,0.081350370198637,0.0843959816805286
2022-12-26,0.811565627496591,3.64155996145787,-86.3417577340156,-73.4490755810839,-112.861522209469,-0.0181490043488282,92.2249511647934,-78.452278153608,0.0947974090916863,0.0699933719296209,0.0792075562699974,389.0,-0.1152227313042539,0.1027419571643517,0.0806606223658451
2022-12-27,0.818472770752674,3.63594018957836,-86.3417577340156,-73.41864941904,-112.896370670823,-0.0181490043488282,93.1791395204633,-78.7383647155441,0.0812966344735294,0.1565197194422782,0.1360012091898134,389.0,-0.1220523705122043,0.1800334221049821,0.1434971910840003
2022-12-28,0.82495371680843,3.62470064581932,-86.3124238336086,-73.3780812029815,-112.921953505163,-0.0181490043488282,93.5788702065258,-78.8627891742426,0.0170887468637699,0.2241335364002745,0.1927748225732371,389.0,-0.1880181067767704,0.2449688650949043,0.1983046432886037
2022-12-29,0.831002567278281,3.59941167236148,-86.322201800411,-73.3679391489669,-112.951398048864,-0.0181490043488282,94.3613328106411,-79.1251263844581,0.0169234133269903,0.1830908920477906,0.1977303196897896,389.0,-0.187941947255916,0.2089139078981388,0.1972450080087154
2022-12-30,0.836613839611279,3.58536224266268,-86.322201800411,-73.3577970949523,-112.968665335711,-0.0181490043488282,94.8832520659467,-79.3145418410709,0.0592662251808626,0.1131407824005089,0.1904847840450633,389.0,-0.1463101085171618,0.1269935653799703,0.1892379371320817
2022-12-31,0.841782467178933,3.56288315514459,-86.3026458668063,-73.3273709329085,-112.987389855578,-0.0181490043488282,94.9104131875658,-79.3247814423007,0.0701443381736947,0.1090203050479742,0.1443930598695,389.0,-0.1313414091393837,0.1131513779014497,0.1515973594513117
2023-01-01,0.846503799335508,3.54883372544579,-86.3026458668063,-73.3172288788938,-113.005211201753,-0.0181490043488282,95.4784449806809,-79.5459714200808,0.1015088589794158,0.0980865011691431,0.1009284466606595,389.0,-0.0966159372063232,0.1052208217394879,0.1129599764640318
2023-01-02,0.850773601460101,3.66403904897596,-86.3124238336086,-73.2969447708646,-113.009877188411,-0.0181490043488282,95.9134563715674,-79.7310824676267,0.0528580417786921,0.1079924244195125,0.0918851062033645,388.96875,-0.1312937417084361,0.1209132351922576,0.1095544754428428
2023-01-03,0.854588054732268,3.82420254754228,-86.2830899332016,-73.2563765548061,-113.030205048162,-0.0181490043488282,96.3895181013471,-79.9084326091123,0.0642277649255799,0.1285323495203754,0.0936942983545127,388.96875,-0.1160542732688924,0.1440528314326894,0.110742256468177
2023-01-04,0.857943756888574,3.61908087393979,-86.292867900004,-73.2665186088207,-113.044745599262,-0.0181490043488282,96.3829888656777,-79.9429083172076,0.0533006134064355,0.1640225540114492,0.1459758100513652,388.96875,-0.112365196349611,0.1678419730188071,0.1722296404971943
2023-01-05,0.860837721516853,3.56569304108435,-86.2733119663993,-73.2462345007915,-113.051545810692,-0.0181490043488282,97.3843626427731,-80.4721317641699,0.0547984128517603,0.214700204534121,0.1115155671264516,389.0,-0.1079684741668021,0.2202299637297521,0.1494735545989443
2023-01-06,0.86326737827011,3.50949532228915,-86.2830899332016,-73.2665186088207,-113.06122878502,-0.0181490043488282,97.6963486151961,-80.6655211816959,0.0612230905495002,0.1508761649670417,0.0635965044778947,389.0,-0.1075253693747665,0.1759233726520309,0.1237406362584179
2023-01-07,0.865230572871854,3.50106566446987,-86.292867900004,-73.3070868248792,-113.07362620018,-0.0181490043488282,97.9721226198166,-80.8502974895537,0.0473381128442894,0.1422881486652699,-0.0085578082433066,389.0,-0.1247048157591591,0.1809097154671161,0.0652570344477524
2023-01-08,0.866725567110461,3.48420634883131,-86.2782009498005,-73.2969447708646,-113.080174918642,-0.0181490043488282,98.2178301339864,-81.0334945127289,0.0751563661634185,0.098234108335978,-0.0241837719847204,389.0,-0.0950422242973555,0.1376330927945953,0.0590913119696441
2023-01-09,0.867751038831258,3.52916452386747,-86.2830899332016,-73.2969447708646,-113.071018693365,-0.0181490043488282,98.4405307318976,-81.2159877242522,0.0817941441064525,0.1505858901001007,-0.0282382871776582,389.0,-0.078437917131673,0.188921356763926,0.0745961570419275
2023-01-10,0.868306081619078,3.21164741267458,-86.4004255348297,-73.4389335270693,-112.538443718859,-0.0181490043488282,98.6400656267752,-81.399467988702,0.0969024085805769,0.1544650058933817,-0.0270310287978477,389.0,-0.0680757309634259,0.2008878969348024,0.1064374963570263
2023-01-11,0.868390205704856,3.02338505471065,-86.498205202853,-73.5403540672154,-112.092871449415,-0.0181490043488282,98.8120746196042,-81.5777855371923,0.086474669537829,0.1522582710211399,0.0107710656312458,389.0,-0.0684498805519981,0.2094838481717787,0.1594315606889722
2023-01-12,0.868003348200652,3.33528239402402,-86.380869601225,-73.4389335270693,-112.700090328886,-0.0181490043488282,98.9626388147196,-81.7593174449958,0.0823197228731301,0.1052670354339321,-0.0420591531883754,389.0,-0.0642447265643958,0.1637138055286446,0.0987679603000477
2023-01-13,0.867145829265961,3.51230520822891,-86.3124238336086,-73.3679391489669,-113.020973573021,-0.0181490043488282,99.0842179860687,-81.9334035405052,0.0558712707110086,0.0637712079047031,-0.0672212708555313,389.0,-0.0756534645638523,0.1187845795032485,0.0509820479206609
2023-01-14,0.865818417649068,3.49263600665059,-86.2830899332016,-73.3273709329085,-113.053469137819,-0.0181490043488282,99.1863221740229,-82.110141804313,0.0209682492916565,0.0242652631263238,-0.1119009418601219,389.0,-0.1056000391873156,0.0702472411827736,0.0095130203995328
2023-01-15,0.864022287423328,3.47577669101203,-86.292867900004,-73.3577970949523,-113.051958199752,-0.0181490043488282,99.2633423430382,-82.2826014082607,0.0275943662166772,0.2304106237100118,0.1611626854267417,119.0,0.0818038719480739,0.2781459805901963,0.2389327540922924
2023-01-16,0.86175902869683,1.83480330219212,-54.693552794497,-43.3445051166867,-112.760771423486,-0.0181490043488282,96.8386683280746,-82.4798102914591,0.0209319726791836,0.2590328629965447,0.1529137541923705,119.0,0.0619764247770471,0.312550515164827,0.242531402722834
2023-01-17,0.859030678230298,1.3852215518305,-84.9043966140723,-72.7999841241483,-111.967903207503,-0.0181490043488282,99.3225612270992,-82.4591551360865,0.0120112796783481,0.2664917829548736,0.1569998632260769,119.0,0.0671732420222398,0.2781100739375037,0.2369241549253428
2023-01-18,0.855839639416201,1.72240786460172,-86.322201800411,-73.712768985464,-112.853729224121,-0.0181490043488282,99.3657426468703,-82.785526332031,0.0187804838540403,0.2568222074833786,0.073603128470193,119.0,0.0661888530029872,0.2403209698638832,0.1650661936439081
2023-01-19,0.852188737941475,-2.53388283183179,-53.5649472206168,-42.8090736351249,-112.659947496619,-0.0181490043488282,99.3586530319367,-82.9493642432418,0.008342832350415,0.4662530301800134,0.2460851934112012,59.0,0.1201370827873056,0.3666055339734052,0.3833957698570968
2023-01-20,0.848081228048223,2.7452063466744,-53.5649472206168,-42.8825642306334,-111.614381324816,-0.0181490043488282,99.3290071118633,-83.1104641554648,0.0121048980333605,0.2056060414202484,0.0665364308900367,119.0,0.0888758965310464,0.1098720509224062,0.1579582130948255
2023-01-21,0.84352078001513,3.49685083556023,-53.3549740905925,-42.4993632683392,-111.600532874442,-0.0363308155947379,99.3268699277005,-83.1189141868233,0.0181879217051366,0.2159937371600427,0.1053508252384056,119.0,0.1002979792696788,0.1063583454215397,0.1616662176414951
2023-01-22,0.838511480145337,3.59660178642172,-53.4494619991034,-42.5518565508452,-111.547883712737,-0.0181490043488282,99.2113847352893,-83.4292178777367,0.0338572588425655,0.2290752208235267,0.1158007741056153,119.0,0.1143707922790469,0.1137529626505559,0.1391509601500871
2023-01-23,0.833057830745316,3.66403904897596,-53.6069418466216,-42.7093363983634,-111.499346065005,-0.0181490043488282,99.2073335267559,-83.4370284704602,0.0324884807373714,0.2271659388997873,0.1050137235896808,119.0,0.1113976353668576,0.1062399733837693,0.1255374973240599
2023-01-24,0.827164750011693,3.675278592735,-53.5491992358649,-42.6778404288598,-111.47117538715,-0.0181490043488282,99.1081175414957,-83.6077328368123,0.0272394363328579,0.2235766903532391,0.1061484440419389,119.0,0.1077030408843091,0.0917522302615946,0.1500109777346626
2023-01-25,0.820837572203332,3.68651813649404,-53.5229525946119,-42.6778404288598,-111.42950478461,-0.0181490043488282,98.9955720501919,-83.7611809430871,0.0007507808865133,0.233880365937246,0.1101606295354478,119.0,0.0921566430919138,0.0909823697527556,0.1800425839665097
2023-01-26,0.814082047354752,3.66403904897596,-53.7014297551325,-42.8720655741322,-111.382284999634,-0.0181490043488282,98.7384919696941,-84.0390148842501,0.0058769480849208,0.2311962118860688,0.1014655924718688,119.0,0.103752042895398,0.0828606639077283,0.2081066449768946
2023-01-27,0.806904341245061,3.73428619746996,-53.4914566251083,-42.6725911006092,-111.334542426127,-0.0181490043488282,98.5734824695749,-84.1855879523143,0.009619884125102,0.2230954084447223,0.0560990175534453,119.0,0.1104167656933996,0.0749283810026201,0.1958303625622866
2023-01-28,0.799311035278898,3.69916262322296,-53.5701965488674,-42.7670790091201,-111.271459276646,-0.0181490043488282,98.3842257997373,-84.3333669415628,0.0321634590431545,0.2224164176952097,0.0051233359790261,119.0,0.1336936204823019,0.0834929027606714,0.183725215619535
2023-01-29,0.791309126330305,3.43081851597587,-53.5019552816095,-42.7355830396164,-111.223743931708,-0.0181490043488282,98.1772965909792,-84.4778199916022,0.0560542169272659,0.2148078465023038,-0.0275338143960844,119.0,0.1532917258998406,0.089383381711554,0.1847610413170427
2023-01-30,0.782906026546574,3.48139646289155,-53.6646844573783,-42.9245588566383,-111.164320301948,-0.0181490043488282,98.165876817772,-84.4853387599821,0.0772959988736151,0.2222256950268591,-0.0196763959707147,119.0,0.1666764696139264,0.1059129841372238,0.2138451841135213
2023-01-31,0.774109563081132,3.81015311784348,-53.5911938618698,-42.8720655741322,-111.107886369102,-0.0181490043488282,97.9162210918959,-84.6414690752965,0.0724655180688723,0.1808505611606352,-0.0081549942587449,149.0,0.1291707995722084,0.0863040892752912,0.1859370996141303
2023-02-01,0.764927957479836,3.90709418276521,-53.5177032663613,-42.8090736351249,-111.023254529834,-0.0181490043488282,97.6572441531652,-84.7875314507596,0.122146388019601,0.2934572373655053,0.0160484691060114,149.0,0.1794199028788572,0.107786713063124,0.2513040428628973
2023-02-02,0.755369906256365,3.90147441088569,-53.4127167013492,-42.7355830396164,-110.9321586282,-0.0181490043488282,97.4189713884367,-84.8975989149274,0.107096177941479,0.2560345294611196,0.0121033746714004,149.0,0.1619679016244094,0.1207950463750992,0.1792415300928603
2023-02-03,0.745444459963996,3.41676908627706,-52.9507758152959,-42.3261354360692,-110.241277246528,-0.0181490043488282,97.3786720680745,-84.9295812414994,0.1239740451308423,0.3151463955821221,0.0794445949558851,149.0,0.1904349598798467,0.2196629828094004,0.2009834212559659
2023-02-04,0.735161102312774,3.38024056906018,-52.7880466395271,-42.2526448405607,-110.079893515961,-0.0181490043488282,96.7737674108495,-85.2052050424137,0.0608678731840305,0.2419654344938923,0.11177726328027,119.0,0.146889637566315,0.2635370106101598,0.1779785105721276
2023-02-05,0.724529729686288,3.45891737537347,-53.4914566251083,-43.1240333301613,-112.010290168951,29.9272941176471,96.4435209592845,-85.3379207456955,0.0466747069588596,0.2948329541712877,0.0915515765369177,119.0,0.1394919677872369,0.2956137757108684,0.1997674042850024
2023-02-06,0.713560649267985,3.49263600665059,-53.5072046098601,-43.0557920629034,-112.471580253821,29.9272941176471,96.0739554689655,-85.4780178882545,0.0307252892635903,0.2727978118145436,0.0418873124219702,119.0,0.1253967841883158,0.2255329429266488,0.1957039509505967
2023-02-07,0.702264580796848,3.51511509416867,-53.5072046098601,-43.0820387041564,-112.516251444705,29.9272941176471,95.4633902777832,-85.6884017822557,0.0290268565077536,0.2261282487487279,0.0301611679846944,119.0,0.1244557970087157,0.1877347987735766,0.1915419035457117
2023-02-08,0.690652654898586,4.05180330866285,-53.4967059533589,-43.0715400476552,-113.124178266979,29.9272941176471,95.4421042668446,-85.6951351998288,0.0323089006431714,0.1954914200581861,0.0376684796217648,119.0,0.1336155774216471,0.1668675018803565,0.19120557808747
2023-02-09,0.678736411515973,4.30750292918102,-53.4704593121059,-43.061041391154,-113.202950518123,29.9272941176471,94.4591411725973,-85.9915471936841,0.0283859209043737,0.2019451753768917,0.0456821057324015,119.0,0.1349486027791408,0.1844167341156436,0.1871124010499382
2023-02-10,0.666527798709446,4.33981661748826,-53.3234781210889,-42.9928001238961,-113.262739010713,29.9272941176471,94.4359368457535,-85.9980274107238,0.0270835688643351,0.2041000871643947,0.0646690112086584,119.0,0.1358767625536094,0.194108085951468,0.1946376139533139
2023-02-11,0.654039171245347,4.51262460278351,-53.5177032663613,-43.181775940918,-113.351226415402,29.9272941176471,93.9090136612636,-86.1407080570297,,,,,,,
2023-02-12,0.64128328898175,4.52948391842207,-53.5072046098601,-43.2290198951734,-113.305520538883,29.9272941176471,93.3977932013754,-86.2711234978392,,,,,,,
2023-02-13,0.628273315025714,3.48701623477107,-53.4967059533589,-43.260515864677,-113.221258628665,29.9272941176471,92.8588665949913,-86.3996549550192,,,,,,,
2023-02-14,0.615022813281451,3.7946987451748,-85.4324068213984,-73.991675470866,-113.581198912174,29.9272941176471,92.3006581242629,-86.5269161179979,,,,,,,
2023-02-15,0.601545747174084,4.33981661748826,-86.1804212817771,-74.3466473613776,-114.284112247053,29.9272941176471,91.6389335507419,-86.6692319838745,,,,,,,
2023-02-16,0.587856475914739,4.49576528714495,-86.1755322983759,-74.3060791453191,-114.343063540755,29.9272941176471,91.0632199109372,-86.7853952387308,,,,,,,
2023-02-17,0.573969751803354,4.55477289187991,-86.1657543315736,-74.3669314694069,-114.279556994115,29.9272941176471,90.4011520146592,-86.9129353514498,,,,,,,
2023-02-18,0.559900716847611,4.61659038255463,-86.1755322983759,-74.4531389285311,-114.183602443593,29.9272941176471,89.7058376008928,-87.0402909281868,,,,,,,
2023-02-19,0.545664898937206,4.72055616232576,-86.1608653481724,-74.5292043336408,-114.060043932086,29.9272941176471,88.9734700785692,-87.1668697371859,,,,,,,
2023-02-20,0.531278207544472,4.63625958413296,-86.0581966967479,-74.5545594686773,-113.92099429127,29.9272941176471,88.2293394602813,-87.2895260836854,,,,,,,
2023-02-21,0.516756929016796,4.75427479360288,-86.0679746635502,-74.7168323329112,-113.788570959116,29.9272941176471,86.5725453737918,-87.5417524387051,,,,,,,
2023-02-22,0.50211772078187,4.87790977495233,-86.0777526303526,-74.8334659540793,-113.646229716334,29.9272941176471,85.6970680517159,-87.6660739005765,,,,,,,
2023-02-23,0.487377605644999,4.95658658126561,-86.0973085639573,-74.9500995752474,-113.487897496423,29.9272941176471,84.7616594508581,-87.7930346561429,,,,,,,
2023-02-24,0.472553964874899,5.05104672418208,-86.0973085639573,-75.0971593584594,-113.317898646512,29.9272941176471,83.7766965015509,-87.9192272270403,,,,,,,
2023-02-25,0.457664530584335,5.21667865632287,-86.1021975473585,-75.1782957905763,-113.134693940464,29.9272941176471,82.7419646270712,-88.0467372990179,,,,,,,
2023-02-26,0.442727377210607,5.31154171474745,-86.2488670493934,-75.518054600066,-112.939089343932,29.9636577401388,81.653434076558,-88.1732774842068,,,,,,,
2023-02-27,0.427760911986319,5.35744319463031,-86.1266424643643,-74.9146023861962,-114.095334204449,29.9636577401388,81.5939362427569,-88.1800237763834,,,,,,,
2023-02-28,0.412783863757865,4.69807707480768,-85.740412775672,-71.7401394796208,-117.148729634772,55.8181933318074,80.3057849666767,-88.3229833724294,,,,,,,
2023-03-01,0.397815269414765,4.72898582014504,-85.7061898918638,-70.8780648883782,-117.655643910454,55.8000115205615,78.5311625099591,-88.5074249405992,,,,,,,
2023-03-02,0.382874465348119,4.79642308269928,-85.7159678586662,-70.9237041314439,-117.652659659252,55.8181933318074,77.2386596179329,-88.6356474072978,,,,,,,
2023-03-03,0.36798107025978,4.89476909059088,-85.7208568420674,-71.0200536445828,-117.540668553496,55.8181933318074,77.1528289286641,-88.6438056143128,,,,,,,
2023-03-04,0.353154968225847,5.03120429687102,-85.7306348088696,-71.1468293197655,-117.425747653676,55.8181933318074,73.8138005393858,-88.9474145114631,,,,,,,
2023-03-05,0.338416290061807,5.01316572658825,-85.7159678586662,-70.3912462956765,-117.747790834865,59.9091008621347,72.2607070916708,-89.0783277702704,,,,,,,
2023-03-06,0.323785392192721,5.085094413992,-85.7159678586662,-70.2340444584499,-117.702422592606,59.9091008621347,72.1792752252271,-89.0850053978955,,,,,,,
2023-03-07,0.309282834327295,5.19831806436972,-85.7208568420674,-70.4013883496911,-117.532031651296,59.9091008621347,68.7738010078514,-89.3517929293496,,,,,,,
2023-03-08,0.294929352237203,5.37580378658345,-85.7746356594802,-70.5991584029761,-117.307238028415,59.9091008621347,68.6800610205665,-89.3588052966628,,,,,,,
2023-03-09,0.280745829528887,5.55022941013833,-85.7844136262825,-70.8070705102758,-117.027976375397,59.9091008621347,65.4190269786267,-89.5926209688343,,,,,,,
2023-03-10,0.266753264714466,5.7032343430812,-85.6328551408463,-70.8628518073562,-116.734501409175,59.9091008621347,63.4156700265423,-89.7264353049388,,,,,,,
2023-03-11,0.252972734690654,5.87459986797721,-85.6915229416603,-71.2127526708606,-116.423001130041,59.9091008621347,63.2970133901627,-89.7341300262318,,,,,,,
2023-03-12,0.239425353871126,6.09339692208552,-85.7013009084627,-71.5880086694014,-116.038038170786,59.9091008621347,58.7201176341122,-90.0181566516255,,,,,,,
2023-03-13,0.226132228422428,6.1989703258161,-85.9359721117187,-71.9632646679423,-115.622562876713,59.9091008621347,56.8042650697372,-90.1292344381427,,,,,,,
2023-03-14,0.213114399742301,5.98170332103722,-86.1266424643642,-72.368946828527,-115.216318067651,59.9091008621347,53.9020762650268,-90.2869912450188,,,,,,,
2023-03-15,0.200392808608906,6.73448759111614,-86.1510873813701,-72.7644869350971,-114.768171868508,59.9091008621347,51.6390213964218,-90.4047766999022,,,,,,,
2023-03-16,0.187988198075319,7.04967775297845,-86.063085680149,-73.0991747175796,-114.217846429404,59.9091008621347,48.7780871125084,-90.5461098043866,,,,,,,
2023-03-17,0.175921063939958,7.42300978935906,-86.0728636469514,-73.3983653110108,-113.737098808873,59.9091008621347,45.5040497211444,-90.6954380375764,,,,,,,
2023-03-18,0.164211568754826,7.06650829560217,-86.0728636469514,-71.7299974256061,-114.395267787321,69.9818242923629,42.4084500412357,-90.8297244424719,,,,,,,
2023-03-19,0.152879451450314,7.03743735834303,-86.1413094145678,-70.6093004569908,-114.313255336424,69.963642481117,39.1616982259902,-90.9606076605379,,,,,,,
2023-03-20,0.141943928685636,7.31590633629905,-86.1021975473585,-70.7107209971369,-113.820418231099,69.9818242923629,38.9816554806456,-90.9675470717652,,,,,,,
2023-03-21,0.1314235837507,7.73207975390366,-86.0777526303526,-70.9845564555316,-113.188742650634,69.9818242923629,33.3545139530303,-91.1730772402883,,,,,,,
2023-03-22,0.121336243442685,7.60355561023164,-86.4835382526495,-71.5575825073576,-112.607548837752,69.963642481117,33.1737845621715,-91.179038181658,,,,,,,
2023-03-23,0.111698842194519,7.96464725197682,-86.4004255348297,-71.9024123438546,-111.854836820789,69.9818242923629,24.4168269503705,-91.4493404798376,,,,,,,
2023-03-24,0.102527273959876,0.976383147595405,-54.7722927182562,-42.1371596190474,-111.010299176534,69.9818242923629,20.2788307154305,-91.5595299187208,,,,,,,
2023-03-25,0.0938362308957246,-8.93431730533138,-52.0846366539458,-41.5334868702277,-110.470797749049,69.963642481117,20.0123006760442,-91.5660273018985,,,,,,,
2023-03-26,0.0856390304988371,-9.15592839842577,-52.4993335857437,-42.2473955123101,-109.87410543449,73.0000049591821,11.3360153290869,-91.7583352527397,,,,,,,
2023-03-27,0.0779474330433646,-8.8846458534309,-52.7408026852716,-42.6778404288598,-108.910638845007,73.0000049591821,11.1044398379053,-91.7668968639942,,,,,,,
2023-03-28,0.0707714539283348,3.96188695859053,-53.0347650673055,-42.714585726614,-107.071212842232,73.0000049591821,3.74466443443483,-91.9899407846625,,,,,,,
2023-03-29,0.0641191756633493,5.64356241923348,-53.0347650673055,-42.4101246880789,-106.507254713752,73.0000049591821,-3.65975884755927,-91.8871327850563,,,,,,,
2023-03-30,0.0579965699568493,6.03984519555551,-85.9848619457304,-73.6975559044421,-106.417291520604,76.9636398107881,-9.23946604475024,-92.010604523104,,,,,,,
2023-03-31,0.0524073438740798,4.03072916411465,-83.4230346435185,-70.3861752686692,-106.699924070508,76.9636398107881,-14.8138903630167,-92.0449840056906,,,,,,,
2023-04-01,0.0473528278784771,6.60596344744414,-87.8328976713718,-74.336505307363,-105.945131790847,76.981821622034,-20.6743068294612,-92.0871526233283,,,,,,,
2023-04-02,0.042831929746797,8.53688570118316,-87.8328976713718,-73.5251409861935,-105.599987891417,76.981821622034,-27.068873424432,-92.1746913433135,,,,,,,
2023-04-03,0.0388411844389069,9.21010740613179,-87.8768985219823,-72.6884215299875,-105.152344765508,76.981821622034,-30.2312622551951,-92.1873170377049,,,,,,,
2023-04-04,0.0353749318029097,10.2365281182103,-87.7986747875636,-71.8415600197669,-104.884448317338,78.9818208590829,-35.204953287735,-92.2013503554004,,,,,,,
2023-04-05,0.0324256542404044,10.7397048264348,-87.6911171527379,-70.908491050422,-104.902484521679,78.9818208590829,-41.9052874216913,-92.3593474882063,,,,,,,
2023-04-06,0.0299844957707483,11.2580781466527,-87.5640035843076,-69.3770408942146,-105.169422524207,78.9818208590829,-53.722100522855,-92.0750676622793,,,,,,,
2023-04-07,0.0280419638886048,12.159743791592,-87.2364416964294,-67.561613225598,-105.712703277119,78.9818208590829,-60.9453195073712,-92.2114783767341,,,,,,,
2023-04-08,0.0265887832501118,12.5261509918763,-86.9724365927663,-66.0605892314345,-106.675200529534,78.9818208590829,-68.3646401591941,-92.2047063353508,,,,,,,
2023-04-09,0.0256168259677712,12.8216406695249,-85.7501907424743,-63.5352177817945,-107.877823262777,78.9818208590829,-75.0011591756791,-92.1949345113775,,,,,,,
2023-04-10,0.0251200032152847,12.9111318290414,-86.4297594352367,-63.1346066482171,-108.899362751839,78.9818208590829,-75.3803849100753,-92.1944152357074,,,,,,,
2023-04-11,0.0250949806008937,12.470430081234,-86.6546526716904,-62.7035693525958,-109.803456438034,78.9818208590829,-83.9023037623827,-92.1832829953094,,,,,,,
2023-04-12,0.0255415859294069,12.2982018119759,-86.1168644975619,-62.7086403796031,-109.966611776017,78.9818208590829,-95.8930141315395,-92.1567784784631,,,,,,,
2023-04-13,0.0264628306605312,12.4923807430022,-86.4786492692483,-63.9763971314304,-109.214879987551,78.9818208590829,-102.032856698433,-92.1463672158548,,,,,,,
2023-04-14,0.0278645402651992,12.3201524737441,-85.9506390619222,-64.6863409124537,-108.514735446586,78.9818208590829,-107.773736763933,-92.1348959442341,,,,,,,
2023-04-15,0.0297546663951331,11.480961789222,-86.7622103065161,-66.6133311752311,-107.986795269648,78.9818208590829,-114.587509028361,-91.9016295884738,,,,,,,
2023-04-16,0.0321424071200376,10.6451481295873,-86.7377653895102,-67.5565421985907,-107.740207899856,78.9818208590829,-119.046396169736,-91.9674660186775,,,,,,,
2023-04-17,0.0350372743384601,9.84354782851527,-86.7426543729114,-68.1447813314385,-107.85551544536,77.0000034332799,-124.017096002755,-91.9592219809732,,,,,,,
2023-04-18,0.038448227941651,9.50846702537038,-86.7524323397137,-68.7735886803449,-107.976873178976,77.0000034332799,-124.292050324293,-92.1074558728748,,,,,,,
2023-04-19,0.0423829556726093,8.83524532042175,-86.7524323397137,-69.153915705893,-108.263334065731,76.981821622034,-131.590933352934,-92.1081725591302,,,,,,,
2023-04-20,0.046847333897055,8.15743346748484,-86.7475433563126,-69.3415437051635,-108.704720066403,76.981821622034,-135.459494179656,-92.1079923146828,,,,,,,
2023-04-21,0.0518450717943695,7.20880288323904,-86.4248704518355,-69.4378932183023,-109.228968049336,76.981821622034,-138.472803686228,-91.9883314592387,,,,,,,
2023-04-22,0.057377517975389,6.20203042447496,-86.4737602858472,-69.7827230547994,-109.758324111879,76.981821622034,-141.415641905376,-91.989112518511,,,,,,,
2023-04-23,0.0634435986588755,5.89602055858921,-86.4786492692483,-70.2746126745084,-110.131731266299,73.0000049591821,-144.484767109179,-91.9354812123215,,,,,,,
2023-04-24,0.0700398550307909,5.50585797958489,-86.4639823190448,-70.6904368891077,-110.361273551676,73.0000049591821,-147.174177343659,-91.9429441907534,,,,,,,
2023-04-25,0.0771605494775961,5.02038115470135,-86.4297594352367,-70.7005789431223,-110.839363663838,73.0000049591821,-149.67987986236,-92.1187726492549,,,,,,,
2023-04-26,0.0847978159075321,8.14366302351998,-86.4884272360507,-70.7563602402027,-111.281201658761,70.0545515373465,-151.062856883945,-92.1266347403919,,,,,,,
2023-04-27,0.0929418357387259,9.12136454502492,-85.9604170287245,-70.5839453219542,-111.386445525031,70.0363697261006,-153.408365004196,-92.131793164817,,,,,,,
2023-04-28,0.101581025706144,8.29513790713343,-86.5079831696553,-71.2583919139263,-111.717642951238,70.0363697261006,-155.15518690066,-92.1387239929755,,,,,,,
2023-04-29,0.110702225562484,7.7978718750691,-86.2439780659923,-70.989627482539,-112.162116671674,70.0363697261006,-156.456676265853,-92.1434189316784,,,,,,,
2023-04-30,0.12029088144382,7.49798220650107,-86.1168644975619,-70.8222835912977,-112.587726439261,70.0545515373465,-157.765946183027,-92.1487232682752,,,,,,,
2023-05-01,0.130331219768659,7.18891224195647,-86.0973085639573,-70.7411471591808,-112.998616442256,70.0363697261006,-159.316735076735,-92.1582290171118,,,,,,,
2023-05-02,0.140806410349888,6.93033390528301,-86.0777526303526,-70.695507916115,-113.384880252323,70.0363697261006,-160.539719401988,-92.1631556986758,,,,,,,
2023-05-03,0.151698715756094,6.67328561793899,-86.1657543315736,-70.6904368891077,-113.741449934256,70.0363697261006,-160.963845649725,-92.1423957347257,,,,,,,
2023-05-04,0.162989628034047,0.0,0.0,0.0,-17.3318857483635,59.9454644846265,-4.02472114124312,-2.30418489336815,,,,,,,
2023-05-05,0.174659992330983,0.0,0.0,0.0,0.0,59.9454644846265,-4.10549211137951,-2.30478999972749,,,,,,,
2023-05-06,0.18669012216067,0.0,0.0,0.0,0.0,59.9454644846265,-164.086792798985,-92.1883985043897,,,,,,,
2023-05-07,0.199059897166395,0.0,0.0,0.0,0.0,59.9272826733806,-164.733784534693,-92.1952005865143,,,,,,,
2023-05-08,0.211748854247925,0.0,0.0,0.0,0.0,59.9272826733806,-164.771408417334,-92.1955567838748,,,,,,,
2023-05-09,0.224736269300932,0.0,0.0,0.0,0.0,59.9272826733806,-166.140661111704,-92.2072726729599,,,,,,,
2023-05-10,0.238001229938783,0.0,0.0,0.0,0.0,59.9272826733806,-166.637350435899,-92.2135855201557,,,,,,,
2023-05-11,0.251522700547008,0.0,0.0,0.0,0.0,59.9272826733806,-167.151330352447,-92.218598032409,,,,,,,
2023-05-12,0.265279580170076,0.0,0.0,0.0,-44.5224273331982,59.9454644846265,-167.676511173944,-92.2242456917629,,,,,,,
